title,company,location,time,url
Research & Insights Trainee,Holaluz.com,Barcelona,Hace 2 semanas,https://es.linkedin.com/jobs/view/research-insights-trainee-at-holaluz-com-3645946402?refId=8hABeEOKswto2mfRb8kb7w%3D%3D&trackingId=xSgzTZar4ng5lNW4jdlg7A%3D%3D&position=8&pageNum=6&trk=public_jobs_jserp-result_search-card
Business Analyst - Inglés (h/m/x),PSICOTEC,Barcelona,Hace 2 meses,https://es.linkedin.com/jobs/view/business-analyst-ingl%C3%A9s-h-m-x-at-psicotec-3616697924?refId=8hABeEOKswto2mfRb8kb7w%3D%3D&trackingId=gjDHaGRz3HNIqwhm3RrevQ%3D%3D&position=9&pageNum=6&trk=public_jobs_jserp-result_search-card
Data Engineer,WIRIS,Barcelona y alrededores,Hace 4 días,https://es.linkedin.com/jobs/view/data-engineer-at-wiris-3656545974?refId=8hABeEOKswto2mfRb8kb7w%3D%3D&trackingId=UJgAmS0cm929e1p1nzsxNw%3D%3D&position=10&pageNum=6&trk=public_jobs_jserp-result_search-card
Business Analyst,Sollers Consulting,Barcelona,Hace 3 semanas,https://es.linkedin.com/jobs/view/business-analyst-at-sollers-consulting-3636234510?refId=8hABeEOKswto2mfRb8kb7w%3D%3D&trackingId=MK%2BOWq0uYiMsP8zYBoxLYA%3D%3D&position=11&pageNum=6&trk=public_jobs_jserp-result_search-card
FP&A Ops Associate/Analyst,Abacum,Barcelona,Hace 2 semanas,https://es.linkedin.com/jobs/view/fp-a-ops-associate-analyst-at-abacum-3644639542?refId=8hABeEOKswto2mfRb8kb7w%3D%3D&trackingId=m%2B6gy7NGr7Wkf4%2B1X29Llw%3D%3D&position=12&pageNum=6&trk=public_jobs_jserp-result_search-card
Data Engineer,Sanofi,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/data-engineer-at-sanofi-3650322180?refId=8hABeEOKswto2mfRb8kb7w%3D%3D&trackingId=iKKkE0MG%2BAwqmz8KYYdBxw%3D%3D&position=13&pageNum=6&trk=public_jobs_jserp-result_search-card
Data Engineer- 100% remote - Spain based,Page Personnel,Barcelona,Hace 2 meses,https://es.linkedin.com/jobs/view/data-engineer-100%25-remote-spain-based-at-page-personnel-3592502064?refId=8hABeEOKswto2mfRb8kb7w%3D%3D&trackingId=H68a%2BtOgkblPc7mRT0HwWg%3D%3D&position=14&pageNum=6&trk=public_jobs_jserp-result_search-card
Senior Game Data Analyst,Tilting Point,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/senior-game-data-analyst-at-tilting-point-3521795653?refId=8hABeEOKswto2mfRb8kb7w%3D%3D&trackingId=NaTqgCyBnntdCEI3kmxCoA%3D%3D&position=15&pageNum=6&trk=public_jobs_jserp-result_search-card
Sr. Finance Data Analyst - ECA Region (They/She/He),Glovo,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/sr-finance-data-analyst-eca-region-they-she-he-at-glovo-3649208252?refId=8hABeEOKswto2mfRb8kb7w%3D%3D&trackingId=pTarnB8Q1FF9izOLOLIAMQ%3D%3D&position=16&pageNum=6&trk=public_jobs_jserp-result_search-card
Data Functional Lead - PageGroup SSC,Michael Page,Barcelona,Hace 2 meses,https://es.linkedin.com/jobs/view/data-functional-lead-pagegroup-ssc-at-michael-page-3589003317?refId=8hABeEOKswto2mfRb8kb7w%3D%3D&trackingId=NrGQ31jXlAzBEuQKdJ7Feg%3D%3D&position=17&pageNum=6&trk=public_jobs_jserp-result_search-card
Data Engineer exp +2 (30-40K),zenital,Barcelona,Hace 2 meses,https://es.linkedin.com/jobs/view/data-engineer-exp-%2B2-30-40k-at-zenital-3623042930?refId=8hABeEOKswto2mfRb8kb7w%3D%3D&trackingId=Y0rAGIi5uKZPJbyZBbKKRw%3D%3D&position=18&pageNum=6&trk=public_jobs_jserp-result_search-card
Business Continuity Analyst,NTT DATA Europe & Latam,Barcelona,Hace 2 semanas,https://es.linkedin.com/jobs/view/business-continuity-analyst-at-ntt-data-europe-latam-3645463395?refId=8hABeEOKswto2mfRb8kb7w%3D%3D&trackingId=8c4cxQVJZ2H8vdzEgNzEKw%3D%3D&position=19&pageNum=6&trk=public_jobs_jserp-result_search-card
Data Engineer,Coniq,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/data-engineer-at-coniq-3609300512?refId=8hABeEOKswto2mfRb8kb7w%3D%3D&trackingId=rv6jRAnAsC%2BKMjMmX4MDqg%3D%3D&position=20&pageNum=6&trk=public_jobs_jserp-result_search-card
Data Engineer - 100% remote,Page Personnel,Barcelona,Hace 5 días,https://es.linkedin.com/jobs/view/data-engineer-100%25-remote-at-page-personnel-3657205163?refId=8hABeEOKswto2mfRb8kb7w%3D%3D&trackingId=g3n%2BtKZf2xP2msTmbZUwTg%3D%3D&position=21&pageNum=6&trk=public_jobs_jserp-result_search-card
Business Data Analyst,Lyreco España,Cornellà de Llobregat,Hace 6 días,https://es.linkedin.com/jobs/view/business-data-analyst-at-lyreco-espa%C3%B1a-3601557391?refId=8hABeEOKswto2mfRb8kb7w%3D%3D&trackingId=%2FX9x0GQtp7HD%2BNiQSGXbtA%3D%3D&position=22&pageNum=6&trk=public_jobs_jserp-result_search-card
BI Developer (Qlik),Oxigent Technologies,Cornellà de Llobregat,Hace 1 hora,https://es.linkedin.com/jobs/view/bi-developer-qlik-at-oxigent-technologies-3660788610?refId=8hABeEOKswto2mfRb8kb7w%3D%3D&trackingId=JPlakTbVhr2kjd0Ue7fxZQ%3D%3D&position=23&pageNum=6&trk=public_jobs_jserp-result_search-card
Business Analyst Intern,Hector Kitchen,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/business-analyst-intern-at-hector-kitchen-3622278591?refId=8hABeEOKswto2mfRb8kb7w%3D%3D&trackingId=wnP5JGp9AAl4Cn0I32yxQQ%3D%3D&position=24&pageNum=6&trk=public_jobs_jserp-result_search-card
Business Analyst - Digital Supply Chain,Schneider Electric,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/business-analyst-digital-supply-chain-at-schneider-electric-3619161289?refId=8hABeEOKswto2mfRb8kb7w%3D%3D&trackingId=WvyePvJmM0jTsqG42lp7Ag%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card
Business Analyst – MVAS based in BARCELONA or REMOTE,International People Solutions B.V.,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/business-analyst-%E2%80%93-mvas-based-in-barcelona-or-remote-at-international-people-solutions-b-v-3648972511?refId=ZFneu0aWDj7k%2F%2FLgSOezbw%3D%3D&trackingId=ibwOAlEaWQ%2FYUxu1k81OVA%3D%3D&position=1&pageNum=7&trk=public_jobs_jserp-result_search-card
Data Engineer,IOMED,Barcelona,Hace 3 horas,https://es.linkedin.com/jobs/view/data-engineer-at-iomed-3660734384?refId=ZFneu0aWDj7k%2F%2FLgSOezbw%3D%3D&trackingId=Jb9C5IiABAiwcXhivOV8EA%3D%3D&position=2&pageNum=7&trk=public_jobs_jserp-result_search-card
Commercial - Data Engineer,PepsiCo,Barcelona,Hace 2 semanas,https://es.linkedin.com/jobs/view/commercial-data-engineer-at-pepsico-3602220465?refId=ZFneu0aWDj7k%2F%2FLgSOezbw%3D%3D&trackingId=9kCs%2BaSMUGAmOrSMFTNhOw%3D%3D&position=3&pageNum=7&trk=public_jobs_jserp-result_search-card
Arabic Language Data Analyst - Barcelona,TransPerfect,Barcelona,Hace 3 semanas,https://es.linkedin.com/jobs/view/arabic-language-data-analyst-barcelona-at-transperfect-3660745650?refId=ZFneu0aWDj7k%2F%2FLgSOezbw%3D%3D&trackingId=PnM0qyEGaTtwWfGCfGAuUQ%3D%3D&position=4&pageNum=7&trk=public_jobs_jserp-result_search-card
Senior Data Analyst - Hybrid (Barcelona),Michael Page,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/senior-data-analyst-hybrid-barcelona-at-michael-page-3639363861?refId=ZFneu0aWDj7k%2F%2FLgSOezbw%3D%3D&trackingId=%2F6CTGIDbbkm%2F4SwBrAxI%2Fw%3D%3D&position=5&pageNum=7&trk=public_jobs_jserp-result_search-card
Power BI Consultant (I&D),Capgemini,Barcelona,Hace 2 semanas,https://es.linkedin.com/jobs/view/power-bi-consultant-i-d-at-capgemini-3642774122?refId=ZFneu0aWDj7k%2F%2FLgSOezbw%3D%3D&trackingId=RuFTCTkvdmEweC3ralWlqw%3D%3D&position=6&pageNum=7&trk=public_jobs_jserp-result_search-card
Data Engineer,Schwarz Dienstleistungen,Barcelona,Hace 4 semanas,https://es.linkedin.com/jobs/view/data-engineer-at-schwarz-dienstleistungen-3630470320?refId=ZFneu0aWDj7k%2F%2FLgSOezbw%3D%3D&trackingId=ggqcpS4DYsMn7n0KShDFXw%3D%3D&position=7&pageNum=7&trk=public_jobs_jserp-result_search-card
Data Acquisition Engineer,Applus+ IDIADA,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/data-acquisition-engineer-at-applus%2B-idiada-3652091619?refId=ZFneu0aWDj7k%2F%2FLgSOezbw%3D%3D&trackingId=XlN4Wgi%2BD%2FeBW37vGyCYfg%3D%3D&position=8&pageNum=7&trk=public_jobs_jserp-result_search-card
Analista cuantitativo,Claire Joster,Cornellà de Llobregat,Hace 1 semana,https://es.linkedin.com/jobs/view/analista-cuantitativo-at-claire-joster-3648418936?refId=ZFneu0aWDj7k%2F%2FLgSOezbw%3D%3D&trackingId=vN9NJUIJFmACFyvtpyQKBQ%3D%3D&position=9&pageNum=7&trk=public_jobs_jserp-result_search-card
Business Analyst con PowerBI y Analytics,beside Talent,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/business-analyst-con-powerbi-y-analytics-at-beside-talent-3648433633?refId=ZFneu0aWDj7k%2F%2FLgSOezbw%3D%3D&trackingId=Pyl3AXiQRshFKFXRSV3t%2FQ%3D%3D&position=10&pageNum=7&trk=public_jobs_jserp-result_search-card
Data Engineer (Knime or Alteryx),TransPerfect,Barcelona,Hace 2 meses,https://es.linkedin.com/jobs/view/data-engineer-knime-or-alteryx-at-transperfect-3496830882?refId=ZFneu0aWDj7k%2F%2FLgSOezbw%3D%3D&trackingId=vbPc0yXgNFsilWT0gggBjQ%3D%3D&position=11&pageNum=7&trk=public_jobs_jserp-result_search-card
Prácticas en Analytics con tecnología Microsoft en Barcelona - Octubre 2023,Avanade,Barcelona,Hace 5 horas,https://es.linkedin.com/jobs/view/pr%C3%A1cticas-en-analytics-con-tecnolog%C3%ADa-microsoft-en-barcelona-octubre-2023-at-avanade-3656368640?refId=ZFneu0aWDj7k%2F%2FLgSOezbw%3D%3D&trackingId=ObV%2FAvH7XmAySyacwlS62w%3D%3D&position=12&pageNum=7&trk=public_jobs_jserp-result_search-card
Data Analyst It · Barcelona,Malthus Darwin,Barcelona,Hace 2 semanas,https://es.linkedin.com/jobs/view/data-analyst-it-%C2%B7-barcelona-at-malthus-darwin-3645918485?refId=ZFneu0aWDj7k%2F%2FLgSOezbw%3D%3D&trackingId=0ZjXXGIZYM8RAVKon1T5qQ%3D%3D&position=13&pageNum=7&trk=public_jobs_jserp-result_search-card
Prácticas como Data Analyst & CRO,ARKANA - La empresa de las Apps,Barcelona,Hace 2 meses,https://es.linkedin.com/jobs/view/pr%C3%A1cticas-como-data-analyst-cro-at-arkana-la-empresa-de-las-apps-3623027096?refId=ZFneu0aWDj7k%2F%2FLgSOezbw%3D%3D&trackingId=oc707a%2FudNSuH2JbCdZG0g%3D%3D&position=14&pageNum=7&trk=public_jobs_jserp-result_search-card
Business Analyst III,HP,Sant Cugat del Vallès,Hace 6 días,https://es.linkedin.com/jobs/view/business-analyst-iii-at-hp-3654404347?refId=ZFneu0aWDj7k%2F%2FLgSOezbw%3D%3D&trackingId=D0ck5fZXA4FDLB6F%2B5e46A%3D%3D&position=15&pageNum=7&trk=public_jobs_jserp-result_search-card
Junior System Engineer,NTT DATA Europe & Latam,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/junior-system-engineer-at-ntt-data-europe-latam-3628502104?refId=ZFneu0aWDj7k%2F%2FLgSOezbw%3D%3D&trackingId=EedAPmZC%2F73tdCClO%2BNw1Q%3D%3D&position=16&pageNum=7&trk=public_jobs_jserp-result_search-card
Solutions Analyst,Clarivate,Barcelona,Hace 1 día,https://es.linkedin.com/jobs/view/solutions-analyst-at-clarivate-3655096717?refId=ZFneu0aWDj7k%2F%2FLgSOezbw%3D%3D&trackingId=mQlDZNZGPA3qqZt8zkkinw%3D%3D&position=17&pageNum=7&trk=public_jobs_jserp-result_search-card
Data Engineer - Data Platform,Rover.com,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/data-engineer-data-platform-at-rover-com-3597801007?refId=ZFneu0aWDj7k%2F%2FLgSOezbw%3D%3D&trackingId=uEFg%2FyCC%2Bx3d8ASCVajvfw%3D%3D&position=18&pageNum=7&trk=public_jobs_jserp-result_search-card
Senior Data Engineer,AirHelp,Barcelona,Hace 1 día,https://es.linkedin.com/jobs/view/senior-data-engineer-at-airhelp-3659755565?refId=ZFneu0aWDj7k%2F%2FLgSOezbw%3D%3D&trackingId=aq7gK8IH1%2BLqwmOtVS2j5g%3D%3D&position=19&pageNum=7&trk=public_jobs_jserp-result_search-card
Business Intelligence Developer,Moventia,Sant Cugat del Vallès,Hace 2 semanas,https://es.linkedin.com/jobs/view/business-intelligence-developer-at-moventia-3611716548?refId=ZFneu0aWDj7k%2F%2FLgSOezbw%3D%3D&trackingId=9XqfeqBVVwOnbhAYCZU46Q%3D%3D&position=20&pageNum=7&trk=public_jobs_jserp-result_search-card
Business Intelligence Analyst (Medical Device),Marlex,Barcelona,Hace 2 meses,https://es.linkedin.com/jobs/view/business-intelligence-analyst-medical-device-at-marlex-3596692552?refId=ZFneu0aWDj7k%2F%2FLgSOezbw%3D%3D&trackingId=RcvW%2F07mmsEKSgfN1CQAyg%3D%3D&position=21&pageNum=7&trk=public_jobs_jserp-result_search-card
BECARIO/A DATA ANALYST CLIENTE,MANGO,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/becario-a-data-analyst-cliente-at-mango-3654863732?refId=ZFneu0aWDj7k%2F%2FLgSOezbw%3D%3D&trackingId=TXE%2FnFEUdVmZBY5SNzT4Aw%3D%3D&position=22&pageNum=7&trk=public_jobs_jserp-result_search-card
Business Analyst,Between Technology,Sant Cugat del Vallès,Hace 1 semana,https://es.linkedin.com/jobs/view/business-analyst-at-between-technology-3652285858?refId=ZFneu0aWDj7k%2F%2FLgSOezbw%3D%3D&trackingId=BwQd2UbrohFx5rwxd5NxqQ%3D%3D&position=23&pageNum=7&trk=public_jobs_jserp-result_search-card
Business Analyst,GFT Technologies,Sant Cugat Sesgarrigues,Hace 2 semanas,https://es.linkedin.com/jobs/view/business-analyst-at-gft-technologies-3647107019?refId=ZFneu0aWDj7k%2F%2FLgSOezbw%3D%3D&trackingId=RRqR9PkH%2FkGNrHFp3hc%2BTA%3D%3D&position=24&pageNum=7&trk=public_jobs_jserp-result_search-card
"DATA SCIENTIST - Dubai, UAE",Cobblestone Energy,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/data-scientist-dubai-uae-at-cobblestone-energy-3641765356?refId=ZFneu0aWDj7k%2F%2FLgSOezbw%3D%3D&trackingId=DF9k0NxZNBz59vgBoMsW3g%3D%3D&position=25&pageNum=7&trk=public_jobs_jserp-result_search-card
BI Developer ( team.blue Data Warehouse),team.blue,Barcelona,Hace 4 días,https://es.linkedin.com/jobs/view/bi-developer-team-blue-data-warehouse-at-team-blue-3567259577?refId=KN6A3VnbHaiVdM4GPAdIFA%3D%3D&trackingId=LvXr8Rt6GLwU53LcpTpLRg%3D%3D&position=1&pageNum=8&trk=public_jobs_jserp-result_search-card
MATHEMATICIAN,Zitro,Sant Quirze del Vallès,Hace 4 semanas,https://es.linkedin.com/jobs/view/mathematician-at-zitro-3633379002?refId=KN6A3VnbHaiVdM4GPAdIFA%3D%3D&trackingId=xlNdfCKxhaj%2FjFJT2PiJqw%3D%3D&position=2&pageNum=8&trk=public_jobs_jserp-result_search-card
Data engineer,Innovamat,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/data-engineer-at-innovamat-3628873009?refId=KN6A3VnbHaiVdM4GPAdIFA%3D%3D&trackingId=tMOlODH8%2F180VYGrkq%2FzMg%3D%3D&position=3&pageNum=8&trk=public_jobs_jserp-result_search-card
Qlik Developer,Page Personnel,Barcelona,Hace 5 días,https://es.linkedin.com/jobs/view/qlik-developer-at-page-personnel-3657204378?refId=KN6A3VnbHaiVdM4GPAdIFA%3D%3D&trackingId=Qz6%2BTN3rsuV0z2KZS891%2Fw%3D%3D&position=4&pageNum=8&trk=public_jobs_jserp-result_search-card
Online Data Analyst,TELUS International,Barcelona,Hace 4 días,https://es.linkedin.com/jobs/view/online-data-analyst-at-telus-international-3658293346?refId=KN6A3VnbHaiVdM4GPAdIFA%3D%3D&trackingId=qCVE4frZRM3wVeluzA5ATg%3D%3D&position=5&pageNum=8&trk=public_jobs_jserp-result_search-card
Live Ops Analyst - Catalog Games,King,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/live-ops-analyst-catalog-games-at-king-3653993828?refId=KN6A3VnbHaiVdM4GPAdIFA%3D%3D&trackingId=QEjY8CK1xTJefR6WSpVYTw%3D%3D&position=6&pageNum=8&trk=public_jobs_jserp-result_search-card
Business Intelligence Developer (Tableau) ESP,Teladoc Health,Barcelona,Hace 2 meses,https://es.linkedin.com/jobs/view/business-intelligence-developer-tableau-esp-at-teladoc-health-3557302425?refId=KN6A3VnbHaiVdM4GPAdIFA%3D%3D&trackingId=SO1YL2SHBJw%2BHPQEwAqakA%3D%3D&position=7&pageNum=8&trk=public_jobs_jserp-result_search-card
Power BI Developer - Inglés alto,Between Technology,Sant Cugat del Vallès,Hace 2 meses,https://es.linkedin.com/jobs/view/power-bi-developer-ingl%C3%A9s-alto-at-between-technology-3600170485?refId=KN6A3VnbHaiVdM4GPAdIFA%3D%3D&trackingId=HG%2FA0QsLq43ajHZWXY68Vg%3D%3D&position=8&pageNum=8&trk=public_jobs_jserp-result_search-card
Python developer (Odoo),Som IT Cooperatiu SCCL,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/python-developer-odoo-at-som-it-cooperatiu-sccl-3612205050?refId=KN6A3VnbHaiVdM4GPAdIFA%3D%3D&trackingId=sSY1bbj5t9rf%2BGFB0weNpA%3D%3D&position=9&pageNum=8&trk=public_jobs_jserp-result_search-card
Senior Data Engineer,Scalapay,Barcelona,Hace 4 días,https://es.linkedin.com/jobs/view/senior-data-engineer-at-scalapay-3536257667?refId=KN6A3VnbHaiVdM4GPAdIFA%3D%3D&trackingId=jDxYJjy5Vb0%2FaupKRtJHnA%3D%3D&position=10&pageNum=8&trk=public_jobs_jserp-result_search-card
Data Scientist (Tech Solutions),Michael Page,Barcelona,Hace 2 semanas,https://es.linkedin.com/jobs/view/data-scientist-tech-solutions-at-michael-page-3651235267?refId=KN6A3VnbHaiVdM4GPAdIFA%3D%3D&trackingId=QDUp9mrbWhPyQvX2aqfvPA%3D%3D&position=11&pageNum=8&trk=public_jobs_jserp-result_search-card
Data Engineer - Data Platform,Rover.com,Barcelona,Hace 2 meses,https://es.linkedin.com/jobs/view/data-engineer-data-platform-at-rover-com-3594803365?refId=KN6A3VnbHaiVdM4GPAdIFA%3D%3D&trackingId=GbgRhxLUkMnd1Ql6XQ8IxQ%3D%3D&position=12&pageNum=8&trk=public_jobs_jserp-result_search-card
Senior Functional Analyst,CREALOGIX,Barcelona,Hace 5 horas,https://es.linkedin.com/jobs/view/senior-functional-analyst-at-crealogix-3476556353?refId=KN6A3VnbHaiVdM4GPAdIFA%3D%3D&trackingId=ZXBsbxge8wtUUxf22hXW0w%3D%3D&position=13&pageNum=8&trk=public_jobs_jserp-result_search-card
Odoo Developer & Data Analyst,IOMED,Barcelona,Hace 4 días,https://es.linkedin.com/jobs/view/odoo-developer-data-analyst-at-iomed-3657890466?refId=KN6A3VnbHaiVdM4GPAdIFA%3D%3D&trackingId=kVnCdrqqi2tnp37XlqKy1g%3D%3D&position=14&pageNum=8&trk=public_jobs_jserp-result_search-card
Business Analyst (Remote),Token Metrics,Barcelona,Hace 2 meses,https://es.linkedin.com/jobs/view/business-analyst-remote-at-token-metrics-3570855007?refId=KN6A3VnbHaiVdM4GPAdIFA%3D%3D&trackingId=TS5lmIs83q49MFCQe5ck8g%3D%3D&position=15&pageNum=8&trk=public_jobs_jserp-result_search-card
Data and Technical Operations Engineer,Clarity AI,Barcelona,Hace 4 semanas,https://es.linkedin.com/jobs/view/data-and-technical-operations-engineer-at-clarity-ai-3635290677?refId=KN6A3VnbHaiVdM4GPAdIFA%3D%3D&trackingId=FE9mwstWbSNd1uC1ZmPgzQ%3D%3D&position=16&pageNum=8&trk=public_jobs_jserp-result_search-card
Global Business Intelligence Senior Analyst,Arxada,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/global-business-intelligence-senior-analyst-at-arxada-3574786437?refId=KN6A3VnbHaiVdM4GPAdIFA%3D%3D&trackingId=cpOs9%2F0PW6uepEeSixO%2FuQ%3D%3D&position=17&pageNum=8&trk=public_jobs_jserp-result_search-card
Data Analyst,HOLA CONSULTORES SL,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/data-analyst-at-hola-consultores-sl-3622098728?refId=KN6A3VnbHaiVdM4GPAdIFA%3D%3D&trackingId=ZeScerg7OjtJ4wavQnpO1A%3D%3D&position=18&pageNum=8&trk=public_jobs_jserp-result_search-card
Senior Data Analyst - Marketing Analytics,Back Market,Barcelona,Hace 5 días,https://es.linkedin.com/jobs/view/senior-data-analyst-marketing-analytics-at-back-market-3655590359?refId=KN6A3VnbHaiVdM4GPAdIFA%3D%3D&trackingId=8%2BRxJ3ALQMQj6tsDOih2yQ%3D%3D&position=19&pageNum=8&trk=public_jobs_jserp-result_search-card
Data Engineer - Supply Chain,Ecolab,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/data-engineer-supply-chain-at-ecolab-3651841870?refId=KN6A3VnbHaiVdM4GPAdIFA%3D%3D&trackingId=RkZ75l6ZHi5Ixmx4BU%2FCQA%3D%3D&position=20&pageNum=8&trk=public_jobs_jserp-result_search-card
Business Analyst Specialist,Page Personnel,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/business-analyst-specialist-at-page-personnel-3611970221?refId=KN6A3VnbHaiVdM4GPAdIFA%3D%3D&trackingId=hfFP51ttJPdbinwFEYNdbQ%3D%3D&position=21&pageNum=8&trk=public_jobs_jserp-result_search-card
ETL Developer,Paper Street Media,Barcelona,Hace 1 día,https://es.linkedin.com/jobs/view/etl-developer-at-paper-street-media-3659776718?refId=KN6A3VnbHaiVdM4GPAdIFA%3D%3D&trackingId=r8xVNGyokey3xWFgn%2BAmNQ%3D%3D&position=22&pageNum=8&trk=public_jobs_jserp-result_search-card
ETL Developer,TransPerfect,Barcelona,Hace 2 meses,https://es.linkedin.com/jobs/view/etl-developer-at-transperfect-3495643133?refId=KN6A3VnbHaiVdM4GPAdIFA%3D%3D&trackingId=1n0y99d7vYYUgq%2FMmcY0JA%3D%3D&position=23&pageNum=8&trk=public_jobs_jserp-result_search-card
Ingeniero/a - Business Analyst,Factor Energia,Barcelona,Hace 1 día,https://es.linkedin.com/jobs/view/ingeniero-a-business-analyst-at-factor-energia-3659012310?refId=KN6A3VnbHaiVdM4GPAdIFA%3D%3D&trackingId=lM%2F35Cp6iVk3HAo214OV9Q%3D%3D&position=24&pageNum=8&trk=public_jobs_jserp-result_search-card
Junior Business Analyst (Remote Internship),TalentKompass Deutschland,Barcelona,Hace 4 días,https://es.linkedin.com/jobs/view/junior-business-analyst-remote-internship-at-talentkompass-deutschland-3651759226?refId=KN6A3VnbHaiVdM4GPAdIFA%3D%3D&trackingId=87%2BAE7CDSNnZZUL3evDd2w%3D%3D&position=25&pageNum=8&trk=public_jobs_jserp-result_search-card
Graduate Program Data Engineer - BCN Global IT Hub,Nestlé IT North America,Esplugues de Llobregat,Hace 1 día,https://es.linkedin.com/jobs/view/graduate-program-data-engineer-bcn-global-it-hub-at-nestl%C3%A9-it-north-america-3659500255?refId=hgrOv5wXHgbVSj3%2Bzmwwrg%3D%3D&trackingId=fS7AfgYHZrfvX0OPL8wdcw%3D%3D&position=1&pageNum=9&trk=public_jobs_jserp-result_search-card
Data Scientist and Engineer,Innovamat,Sant Cugat del Vallès,Hace 5 días,https://es.linkedin.com/jobs/view/data-scientist-and-engineer-at-innovamat-3656942415?refId=hgrOv5wXHgbVSj3%2Bzmwwrg%3D%3D&trackingId=%2F1Keh49XYSuWNgTAiGHRcA%3D%3D&position=2&pageNum=9&trk=public_jobs_jserp-result_search-card
QA Engineer,Exoticca,Barcelona,Hace 3 meses,https://es.linkedin.com/jobs/view/qa-engineer-at-exoticca-3590317144?refId=hgrOv5wXHgbVSj3%2Bzmwwrg%3D%3D&trackingId=Xepl1q1fDWnBcRof2zd7SQ%3D%3D&position=3&pageNum=9&trk=public_jobs_jserp-result_search-card
Data Engineer,Manufacturing IT Recruitment,Barcelona,Hace 5 días,https://es.linkedin.com/jobs/view/data-engineer-at-manufacturing-it-recruitment-3656682840?refId=hgrOv5wXHgbVSj3%2Bzmwwrg%3D%3D&trackingId=ewn43cwq8lWne5Hr846tag%3D%3D&position=4&pageNum=9&trk=public_jobs_jserp-result_search-card
Software Engineer - Barcelona,TravelPerk,Barcelona,Hace 3 meses,https://es.linkedin.com/jobs/view/software-engineer-barcelona-at-travelperk-3587089760?refId=hgrOv5wXHgbVSj3%2Bzmwwrg%3D%3D&trackingId=2k5UGpdpQvKPLZzx1hm50w%3D%3D&position=5&pageNum=9&trk=public_jobs_jserp-result_search-card
Business Solutions Analyst,Nestlé,Barcelona,Hace 5 días,https://es.linkedin.com/jobs/view/business-solutions-analyst-at-nestl%C3%A9-3656944424?refId=hgrOv5wXHgbVSj3%2Bzmwwrg%3D%3D&trackingId=wnLXjtLsWtEn9Eq1oy0KdQ%3D%3D&position=6&pageNum=9&trk=public_jobs_jserp-result_search-card
Business Analyst TME,Tokio Marine HCC - International Group,Barcelona,Hace 35 minutos,https://es.linkedin.com/jobs/view/business-analyst-tme-at-tokio-marine-hcc-international-group-3660799328?refId=hgrOv5wXHgbVSj3%2Bzmwwrg%3D%3D&trackingId=4%2B8Y0sc9lmb%2FWUjiGjkAog%3D%3D&position=7&pageNum=9&trk=public_jobs_jserp-result_search-card
Business Analyst IBS at Nestlé,Claire Joster,Barcelona y alrededores,Hace 1 semana,https://es.linkedin.com/jobs/view/business-analyst-ibs-at-nestl%C3%A9-at-claire-joster-3653187830?refId=hgrOv5wXHgbVSj3%2Bzmwwrg%3D%3D&trackingId=%2FxwwWmPcVJsQ8pjERZ%2FHHA%3D%3D&position=8&pageNum=9&trk=public_jobs_jserp-result_search-card
Senior Data Engineer,PepsiCo,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/senior-data-engineer-at-pepsico-3630089167?refId=hgrOv5wXHgbVSj3%2Bzmwwrg%3D%3D&trackingId=Tlc2mMvKmD0jF5K9dJbSXA%3D%3D&position=9&pageNum=9&trk=public_jobs_jserp-result_search-card
Online Data Analyst -,TELUS International AI Data Solutions,Barcelona,Hace 4 días,https://es.linkedin.com/jobs/view/online-data-analyst-at-telus-international-ai-data-solutions-3658365769?refId=hgrOv5wXHgbVSj3%2Bzmwwrg%3D%3D&trackingId=81JHd9hwoCeTkPK7%2FE4deA%3D%3D&position=10&pageNum=9&trk=public_jobs_jserp-result_search-card
